longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,ocean_proximity,Actual House Prize,Predicted House Prize,Error,Deviation
-120.43,34.86,17.0,1932.0,347.0,874.0,312.0,3.8203,0,141500.0,254407.773981103,112907.773981103,-112907.773981103
-117.3,34.12,50.0,1629.0,437.0,1581.0,394.0,2.2019,1,63500.0,112971.98096233219,49471.98096233219,-49471.98096233219
-122.71,38.91,20.0,41.0,18.0,94.0,10.0,1.375,1,55000.0,74044.77522327688,19044.775223276883,-19044.775223276883
-121.29,38.71,32.0,1875.0,361.0,1027.0,343.0,3.5769,1,103800.0,134271.40349569358,30471.40349569358,-30471.40349569358
-117.07,32.67,35.0,3200.0,725.0,1723.0,610.0,1.8977,4,95600.0,167696.27339704335,72096.27339704335,-72096.27339704335
-117.14,32.75,19.0,1358.0,613.0,766.0,630.0,1.0353,4,150000.0,173727.6805491441,23727.680549144105,-23727.680549144105
-122.03,36.96,28.0,1607.0,421.0,926.0,385.0,2.425,4,216100.0,207058.17560777583,9041.824392224167,9041.824392224167
-122.19,37.76,38.0,1493.0,370.0,1144.0,351.0,0.7683,3,81800.0,103076.19212675281,21276.19212675281,-21276.19212675281
-117.92,33.73,17.0,1692.0,293.0,934.0,280.0,4.4728,0,205800.0,212942.2866864718,7142.286686471809,-7142.286686471809
-121.78,36.92,19.0,1515.0,253.0,975.0,266.0,4.3906,0,241200.0,232507.47010593078,8692.529894069216,8692.529894069216
-120.08,36.95,41.0,1164.0,211.0,476.0,171.0,2.4196,1,70700.0,120667.51216326495,49967.51216326495,-49967.51216326495
-118.36,34.1,52.0,1295.0,281.0,578.0,273.0,2.976,0,405100.0,215224.32612688115,189875.67387311885,189875.67387311885
-118.3,34.17,37.0,350.0,115.0,342.0,111.0,3.0687,0,200000.0,182801.87307095618,17198.12692904382,17198.12692904382
-121.2,37.79,36.0,866.0,160.0,502.0,149.0,2.4798,1,101500.0,122103.94887082212,20603.948870822118,-20603.948870822118
-117.36,34.1,33.0,1904.0,343.0,1366.0,338.0,3.6227,1,92800.0,144031.51275732665,51231.51275732665,-51231.51275732665
-117.65,34.08,40.0,1609.0,258.0,624.0,242.0,5.4689,1,158200.0,262541.6051873064,104341.60518730641,-104341.60518730641
-118.09,33.96,36.0,1116.0,229.0,719.0,233.0,3.425,0,163200.0,193948.9375585904,30748.937558590405,-30748.937558590405
-121.93,37.73,8.0,831.0,231.0,404.0,224.0,3.375,0,350000.0,183498.83875320893,166501.16124679107,166501.16124679107
-122.7,38.31,14.0,3155.0,580.0,1208.0,501.0,4.1964,0,258100.0,235235.54033161834,22864.459668381664,22864.459668381664
-118.41,33.89,31.0,702.0,161.0,236.0,144.0,5.0497,0,500001.0,284412.88823191123,215588.11176808877,215588.11176808877
-119.01,35.33,32.0,3068.0,628.0,1897.0,607.0,2.4234,1,63700.0,133986.0867487563,70286.0867487563,-70286.0867487563
-118.42,37.35,21.0,3302.0,557.0,1413.0,520.0,4.375,1,180400.0,97537.7839215374,82862.2160784626,82862.2160784626
-118.23,34.14,25.0,2864.0,844.0,1745.0,803.0,2.9167,0,224300.0,224318.0953229055,18.095322905486682,-18.095322905486682
-122.11,37.38,22.0,3638.0,719.0,1329.0,650.0,5.0804,3,500001.0,315146.224460893,184854.77553910698,184854.77553910698
-118.51,34.26,29.0,2472.0,354.0,1109.0,397.0,5.5433,0,332500.0,272334.498502161,60165.501497838995,60165.501497838995
-117.96,33.69,20.0,3123.0,441.0,1319.0,432.0,6.091,0,290400.0,282102.08771220635,8297.912287793646,8297.912287793646
-119.01,35.38,44.0,434.0,110.0,274.0,86.0,1.1944,1,57500.0,92217.90837904942,34717.90837904942,-34717.90837904942
-119.12,36.05,27.0,1575.0,321.0,1063.0,317.0,2.1477,1,53900.0,84081.81830167455,30181.818301674546,-30181.818301674546
-118.2,34.05,43.0,1165.0,317.0,1279.0,303.0,1.9615,0,141700.0,131755.40080822248,9944.599191777525,9944.599191777525
-119.13,36.13,28.0,1673.0,385.0,1434.0,371.0,2.0586,1,40900.0,72168.83880793833,31268.83880793833,-31268.83880793833
-118.04,34.1,38.0,2317.0,451.0,1155.0,426.0,4.1488,1,235300.0,229135.10892225904,6164.891077740962,6164.891077740962
-122.11,37.42,32.0,3058.0,595.0,1267.0,540.0,6.4949,3,417800.0,365509.0201930277,52290.97980697232,52290.97980697232
-118.3,34.06,21.0,3960.0,1490.0,3468.0,1335.0,1.8214,0,475000.0,219946.3919398224,255053.6080601776,255053.6080601776
-117.86,33.74,32.0,691.0,151.0,926.0,148.0,4.125,0,175900.0,193449.2649969243,17549.264996924292,-17549.264996924292
-118.21,33.96,48.0,284.0,104.0,422.0,119.0,1.2826,0,145500.0,122339.26456329765,23160.73543670235,23160.73543670235
-117.89,34.11,36.0,806.0,147.0,446.0,153.0,4.5221,0,151300.0,223691.87849840728,72391.87849840728,-72391.87849840728
-122.25,37.86,48.0,2153.0,517.0,1656.0,459.0,3.0417,3,489600.0,201900.06862738606,287699.93137261394,287699.93137261394
-119.75,36.78,35.0,1129.0,220.0,474.0,242.0,2.4405,1,74300.0,116105.3223225542,41805.3223225542,-41805.3223225542
-118.88,34.28,22.0,3369.0,771.0,2751.0,710.0,4.0474,0,182100.0,209589.64334095124,27489.64334095124,-27489.64334095124
-117.14,32.92,15.0,3242.0,595.0,1936.0,593.0,4.9706,0,184700.0,231572.10675319124,46872.10675319124,-46872.10675319124
-121.85,37.68,4.0,4719.0,741.0,1895.0,742.0,6.8132,1,282500.0,309983.02023524017,27483.02023524017,-27483.02023524017
-117.9,33.9,19.0,2176.0,414.0,1002.0,402.0,4.9743,0,193500.0,246726.72771488965,53226.727714889654,-53226.727714889654
-120.51,36.86,21.0,1779.0,399.0,1446.0,371.0,2.4414,1,71900.0,107163.28649607179,35263.286496071785,-35263.286496071785
-118.12,33.88,25.0,1768.0,559.0,983.0,488.0,2.6184,0,243800.0,202774.6864040164,41025.31359598361,41025.31359598361
-118.13,33.86,45.0,1320.0,256.0,645.0,256.0,4.4,0,209500.0,257157.5673869831,47657.56738698311,-47657.56738698311
-118.38,33.81,39.0,2400.0,373.0,877.0,372.0,5.7361,4,500001.0,318002.1001443598,181998.8998556402,181998.8998556402
-116.9,32.79,21.0,3770.0,491.0,1410.0,446.0,6.7685,0,294700.0,299763.8435061322,5063.843506132194,-5063.843506132194
-118.13,33.77,37.0,4365.0,926.0,1661.0,868.0,5.3046,4,360700.0,348557.68880959816,12142.311190401844,12142.311190401844
-122.26,37.46,26.0,5067.0,750.0,1996.0,728.0,7.0001,4,500001.0,358035.5205388755,141965.47946112452,141965.47946112452
-122.46,37.66,36.0,2535.0,451.0,1390.0,436.0,5.3398,4,260900.0,296465.93155666563,35565.93155666563,-35565.93155666563
-122.71,38.46,42.0,1574.0,376.0,844.0,369.0,2.314,0,169400.0,181366.30646855533,11966.306468555325,-11966.306468555325
-117.09,34.01,37.0,106.0,18.0,27.0,12.0,4.0556,1,131300.0,176145.65540712245,44845.65540712245,-44845.65540712245
-119.44,36.59,28.0,1343.0,330.0,1331.0,305.0,1.516,1,56700.0,39487.8671854008,17212.1328145992,17212.1328145992
-122.06,37.34,13.0,2057.0,466.0,790.0,436.0,5.0081,0,288300.0,295008.9351038147,6708.9351038147,-6708.9351038147
-118.56,34.42,2.0,966.0,270.0,233.0,169.0,1.9667,0,450000.0,125011.9128197153,324988.08718028467,324988.08718028467
-118.36,33.88,26.0,1375.0,286.0,829.0,278.0,3.9844,0,230700.0,223572.05178260384,7127.948217396159,7127.948217396159
-118.18,33.77,45.0,1434.0,627.0,735.0,518.0,1.5,4,162500.0,216112.69289825298,53612.69289825298,-53612.69289825298
-117.79,33.69,16.0,1532.0,240.0,679.0,248.0,5.7115,0,313900.0,263724.50647313904,50175.493526860955,50175.493526860955
-118.45,34.19,37.0,1073.0,254.0,739.0,253.0,2.4667,0,192200.0,166160.3562951605,26039.643704839487,26039.643704839487
-122.43,37.81,52.0,4309.0,942.0,1297.0,798.0,4.6781,3,500001.0,367153.6026215955,132847.3973784045,132847.3973784045
-122.18,37.9,36.0,4760.0,610.0,1511.0,572.0,9.0064,3,500001.0,425257.5166866116,74743.48331338842,74743.48331338842
-118.2,34.13,52.0,2035.0,459.0,2589.0,438.0,3.5349,0,193600.0,155581.5749282048,38018.42507179521,38018.42507179521
-119.63,36.18,23.0,207.0,45.0,171.0,50.0,2.4286,1,100000.0,107388.74688356846,7388.746883568456,-7388.746883568456
-115.94,33.38,5.0,186.0,43.0,41.0,21.0,2.7,1,58800.0,65819.63534018997,7019.635340189969,-7019.635340189969
-122.25,40.17,19.0,3182.0,630.0,1741.0,642.0,1.9727,1,64900.0,44396.19544520171,20503.80455479829,20503.80455479829
-116.06,34.2,29.0,1202.0,290.0,383.0,156.0,1.3371,1,66900.0,25341.413564688235,41558.586435311765,41558.586435311765
-121.64,36.82,18.0,1819.0,283.0,919.0,295.0,4.1696,0,222500.0,226559.50403781713,4059.504037817125,-4059.504037817125
-118.25,34.11,52.0,125.0,42.0,99.0,40.0,3.4375,0,170000.0,213770.7532367414,43770.75323674141,-43770.75323674141
-118.09,33.96,20.0,1911.0,472.0,1407.0,465.0,2.7647,0,163000.0,158926.53189067252,4073.468109327485,4073.468109327485
-120.46,38.15,16.0,4221.0,781.0,1516.0,697.0,2.3816,1,116000.0,93171.5068017459,22828.493198254102,22828.493198254102
-119.1,36.43,24.0,1039.0,190.0,643.0,193.0,2.6711,1,71300.0,84352.040788305,13052.040788305007,-13052.040788305007
-121.75,36.77,25.0,1851.0,418.0,1678.0,390.0,3.2937,0,135300.0,193431.4927590623,58131.4927590623,-58131.4927590623
-118.27,33.98,44.0,1722.0,457.0,2177.0,401.0,2.125,0,92500.0,120379.2062639356,27879.2062639356,-27879.2062639356
-122.44,37.72,52.0,1775.0,347.0,1102.0,367.0,4.3125,3,267200.0,272631.7997334248,5431.799733424792,-5431.799733424792
-122.71,38.45,52.0,2259.0,537.0,957.0,520.0,2.1827,0,188800.0,209934.13880871292,21134.138808712916,-21134.138808712916
-118.68,34.27,16.0,4637.0,941.0,2476.0,878.0,4.0568,0,225200.0,233120.60622879007,7920.606228790071,-7920.606228790071
-117.89,33.77,35.0,1799.0,343.0,1239.0,368.0,3.9219,0,189600.0,205131.29516715163,15531.295167151635,-15531.295167151635
-119.31,36.34,14.0,2985.0,607.0,2250.0,607.0,2.1602,1,65200.0,52784.34849582863,12415.651504171372,12415.651504171372
-118.24,34.15,45.0,1235.0,271.0,499.0,263.0,3.1435,0,282600.0,209805.18246057795,72794.81753942205,72794.81753942205
-117.89,34.07,35.0,834.0,137.0,392.0,123.0,4.5179,0,218800.0,222462.5602786959,3662.5602786958916,-3662.5602786958916
-122.22,37.79,49.0,1826.0,450.0,1201.0,424.0,2.5,3,136700.0,197548.01080601706,60848.01080601706,-60848.01080601706
-120.05,36.98,16.0,3705.0,739.0,2463.0,697.0,2.5288,1,61800.0,81318.33651355245,19518.33651355245,-19518.33651355245
-119.05,34.13,12.0,57.0,22.0,69.0,15.0,5.0066,4,275000.0,262403.08640248387,12596.913597516133,12596.913597516133
-121.3,38.66,28.0,3391.0,550.0,1546.0,553.0,4.2188,1,139200.0,157639.23076544632,18439.230765446322,-18439.230765446322
-116.2,32.64,28.0,1608.0,409.0,567.0,254.0,1.4648,1,61800.0,111520.81797046372,49720.817970463715,-49720.817970463715
-117.14,32.75,37.0,1832.0,525.0,955.0,488.0,2.7852,4,129200.0,223850.32110201102,94650.32110201102,-94650.32110201102
-122.49,37.78,47.0,2695.0,643.0,1505.0,644.0,3.0877,3,329100.0,251630.1259746753,77469.87402532471,77469.87402532471
-119.39,36.55,30.0,1669.0,314.0,837.0,325.0,3.3869,1,80400.0,139053.99780417944,58653.99780417944,-58653.99780417944
-122.46,37.75,52.0,1207.0,152.0,465.0,162.0,10.7569,3,500001.0,530967.7286001844,30966.728600184433,-30966.728600184433
-118.24,34.16,52.0,2187.0,284.0,733.0,274.0,9.5823,0,406200.0,459535.5879279692,53335.58792796917,-53335.58792796917
-120.67,35.63,8.0,2690.0,410.0,1085.0,381.0,4.2841,0,256700.0,235527.657597732,21172.342402267997,21172.342402267997
-118.31,33.96,52.0,2523.0,460.0,1167.0,413.0,3.0625,0,127400.0,214265.47691362974,86865.47691362974,-86865.47691362974
-121.39,38.62,27.0,5693.0,1487.0,2334.0,1387.0,2.2844,1,170500.0,224702.49048370577,54202.49048370577,-54202.49048370577
-120.56,38.39,20.0,1326.0,307.0,563.0,237.0,2.6667,1,86600.0,81055.25641150294,5544.743588497062,5544.743588497062
-122.47,37.76,52.0,2941.0,783.0,1545.0,726.0,2.9899,3,406500.0,276311.0111565292,130188.98884347081,130188.98884347081
-118.11,33.75,15.0,2569.0,812.0,785.0,477.0,5.4011,4,346400.0,347936.8241897776,1536.8241897776024,-1536.8241897776024
-118.46,34.03,52.0,523.0,463.52670042282193,317.0,130.0,2.2794,0,337500.0,234089.3761540484,103410.6238459516,103410.6238459516
-122.3,37.89,46.0,1520.0,402.0,815.0,375.0,2.8036,3,211600.0,218802.70165135787,7202.701651357871,-7202.701651357871
-118.13,33.76,46.0,2834.0,673.0,1175.0,670.0,4.7875,4,363800.0,328395.5009210587,35404.4990789413,35404.4990789413
-124.15,40.8,47.0,1486.0,335.0,765.0,329.0,1.755,4,74100.0,121471.55595203012,47371.55595203012,-47371.55595203012
-118.13,33.84,35.0,3008.0,674.0,1584.0,671.0,3.5465,0,213200.0,238855.38133751627,25655.38133751627,-25655.38133751627
-118.3,33.91,30.0,1842.0,476.0,1491.0,420.0,3.0147,0,155100.0,184531.01833663083,29431.018336630834,-29431.018336630834
-121.88,37.66,29.0,2702.0,680.0,1360.0,642.0,3.1127,1,233000.0,225662.73530019016,7337.264699809835,7337.264699809835
-117.68,35.65,15.0,2701.0,576.0,1245.0,513.0,3.3269,1,81900.0,106976.40780823382,25076.407808233824,-25076.407808233824
-118.28,34.11,45.0,1607.0,331.0,633.0,332.0,3.1445,0,438300.0,216142.0691966491,222157.9308033509,222157.9308033509
-121.93,37.27,28.0,3428.0,753.0,1753.0,729.0,4.1033,0,281000.0,271766.216687357,9233.783312643005,9233.783312643005
-118.54,34.19,22.0,3380.0,790.0,2199.0,737.0,2.5739,0,239200.0,172831.35865877458,66368.64134122542,66368.64134122542
-121.49,38.58,52.0,2151.0,664.0,1146.0,603.0,1.4034,1,90300.0,139743.44369044364,49443.443690443644,-49443.443690443644
-118.45,34.3,27.0,2676.0,463.52670042282193,2661.0,623.0,4.3047,0,152100.0,166334.25632363296,14234.256323632959,-14234.256323632959
-117.08,32.59,30.0,144.0,52.0,220.0,48.0,2.3929,4,134400.0,155540.65487309475,21140.654873094754,-21140.654873094754
-122.28,37.87,52.0,589.0,132.0,288.0,131.0,3.5156,3,200000.0,232920.41729350307,32920.417293503066,-32920.417293503066
-117.32,34.08,41.0,1359.0,264.0,786.0,244.0,2.5208,1,85500.0,124730.47031825129,39230.47031825129,-39230.47031825129
-118.07,33.86,31.0,2943.0,518.0,1703.0,472.0,3.7091,0,225900.0,191482.71233740088,34417.28766259912,34417.28766259912
-119.31,34.38,23.0,282.0,69.0,130.0,57.0,2.4375,4,225000.0,174082.98707578005,50917.01292421995,50917.01292421995
-122.22,37.48,34.0,1541.0,584.0,1564.0,558.0,2.56,4,250000.0,212601.7184762406,37398.28152375939,37398.28152375939
-117.32,34.14,32.0,1691.0,353.0,1457.0,329.0,1.8438,1,66600.0,65355.5636017404,1244.436398259597,1244.436398259597
-122.46,37.7,42.0,876.0,216.0,713.0,203.0,3.84,4,235900.0,242135.07038270932,6235.070382709324,-6235.070382709324
-122.42,37.66,26.0,3253.0,932.0,2246.0,855.0,2.6631,4,244000.0,228338.9464232935,15661.053576706501,15661.053576706501
-117.24,32.74,43.0,2216.0,375.0,918.0,388.0,5.5289,4,297700.0,313038.15504206205,15338.155042062048,-15338.155042062048
-121.75,37.35,18.0,1947.0,250.0,605.0,184.0,8.1871,0,500001.0,374617.6016707698,125383.3983292302,125383.3983292302
-119.72,34.44,39.0,1489.0,304.0,700.0,268.0,3.8819,0,289900.0,274346.09870736353,15553.901292636467,15553.901292636467
-118.37,34.22,11.0,2127.0,581.0,1989.0,530.0,2.9028,0,174100.0,144051.12838241985,30048.871617580153,30048.871617580153
-121.93,37.71,26.0,4822.0,845.0,2288.0,805.0,4.2281,0,206000.0,229893.34620607158,23893.346206071583,-23893.346206071583
-121.03,37.33,27.0,1333.0,230.0,730.0,229.0,3.06,1,106000.0,147118.9966434937,41118.99664349371,-41118.99664349371
-117.15,32.71,52.0,402.0,183.0,557.0,172.0,1.3125,4,87500.0,143097.23962376697,55597.239623766975,-55597.239623766975
-123.19,39.21,22.0,1542.0,291.0,821.0,285.0,3.5917,0,118800.0,181715.36307152087,62915.36307152087,-62915.36307152087
-122.44,37.75,21.0,5457.0,1247.0,2304.0,1180.0,4.5469,3,409700.0,340583.464419777,69116.53558022302,69116.53558022302
-119.01,36.02,17.0,3915.0,742.0,1768.0,688.0,2.375,1,79800.0,106323.71272712594,26523.712727125938,-26523.712727125938
-122.62,38.25,24.0,2388.0,358.0,1187.0,362.0,4.6534,0,196500.0,229853.71893476427,33353.71893476427,-33353.71893476427
-118.04,33.96,42.0,1430.0,338.0,1269.0,321.0,3.3214,0,148800.0,185315.79410910714,36515.79410910714,-36515.79410910714
-117.99,34.13,37.0,1568.0,371.0,1618.0,350.0,2.9605,1,129400.0,142811.48467985756,13411.48467985756,-13411.48467985756
-121.78,37.33,10.0,2829.0,394.0,1510.0,386.0,6.68,0,359500.0,285365.04508295783,74134.95491704217,74134.95491704217
-118.12,34.0,31.0,3281.0,768.0,2385.0,733.0,2.7308,0,173800.0,167587.3564646017,6212.643535398296,6212.643535398296
-122.43,37.74,52.0,2637.0,539.0,1159.0,497.0,3.8846,3,333100.0,279742.69592263823,53357.30407736177,53357.30407736177
-122.04,37.31,24.0,3388.0,633.0,1627.0,585.0,5.154,0,355100.0,289901.48863459827,65198.51136540173,65198.51136540173
-117.88,33.89,17.0,3218.0,923.0,1701.0,824.0,3.6946,0,265500.0,254689.94766991484,10810.052330085164,10810.052330085164
-118.06,33.91,36.0,1360.0,271.0,909.0,275.0,4.6731,0,173300.0,242770.53487652334,69470.53487652334,-69470.53487652334
-118.3,34.0,52.0,1420.0,355.0,1080.0,353.0,1.5179,0,116100.0,146954.93245308707,30854.932453087065,-30854.932453087065
-117.06,33.03,23.0,2023.0,309.0,678.0,340.0,7.0913,0,265400.0,337165.39951839007,71765.39951839007,-71765.39951839007
-118.42,34.02,21.0,3244.0,815.0,1423.0,781.0,3.6488,0,340800.0,268312.41160218173,72487.58839781827,72487.58839781827
-119.03,34.23,21.0,3284.0,487.0,1832.0,521.0,5.2773,0,250800.0,257147.5834824182,6347.583482418209,-6347.583482418209
-118.39,33.81,35.0,1008.0,165.0,391.0,167.0,3.7778,4,487500.0,228549.68227717135,258950.31772282865,258950.31772282865
-117.96,33.65,24.0,4462.0,689.0,1943.0,712.0,5.7395,0,289800.0,284634.6873926163,5165.312607383705,5165.312607383705
-121.44,36.84,7.0,1644.0,338.0,1143.0,331.0,4.005,1,180400.0,200231.67100671376,19831.67100671376,-19831.67100671376
-118.28,33.82,30.0,3615.0,760.0,2813.0,752.0,5.3849,0,217700.0,262921.9106866576,45221.91068665759,-45221.91068665759
-118.02,33.91,34.0,2518.0,429.0,1309.0,421.0,4.7861,0,210700.0,243438.59613116574,32738.596131165745,-32738.596131165745
-122.55,37.97,52.0,2232.0,291.0,731.0,253.0,7.1155,3,500001.0,377150.5901633217,122850.4098366783,122850.4098366783
-124.14,40.57,29.0,2864.0,600.0,1314.0,562.0,2.1354,0,75100.0,139834.7277747111,64734.72777471109,-64734.72777471109
-121.28,38.6,25.0,1122.0,198.0,564.0,213.0,3.1654,1,111600.0,112165.86215736653,565.8621573665296,-565.8621573665296
-117.11,32.75,46.0,695.0,182.0,601.0,195.0,2.4219,4,90600.0,174141.1875101982,83541.18751019819,-83541.18751019819
-121.83,37.29,10.0,1828.0,453.0,1356.0,409.0,4.5943,0,123500.0,236127.50452043416,112627.50452043416,-112627.50452043416
-118.12,34.02,32.0,1789.0,528.0,1429.0,517.0,1.8906,0,224500.0,148712.6450327009,75787.35496729909,75787.35496729909
-118.06,33.82,24.0,3983.0,675.0,1568.0,638.0,4.6458,0,213400.0,254664.70883582282,41264.70883582282,-41264.70883582282
-118.01,33.69,3.0,945.0,115.0,337.0,123.0,11.5199,0,500001.0,493171.7101586738,6829.289841326186,6829.289841326186
-122.03,37.61,36.0,1409.0,271.0,1002.0,281.0,3.7262,3,164900.0,209415.75061444787,44515.75061444787,-44515.75061444787
-121.42,38.47,11.0,5665.0,1507.0,3422.0,1299.0,2.3343,1,97800.0,154994.04129727182,57194.04129727182,-57194.04129727182
-118.36,34.11,35.0,3946.0,695.0,1361.0,620.0,6.5195,0,500001.0,357397.17607577716,142603.82392422284,142603.82392422284
-118.33,34.1,48.0,1116.0,524.0,1610.0,483.0,1.625,0,237500.0,157192.9751204789,80307.02487952111,80307.02487952111
-122.31,37.56,52.0,2351.0,494.0,1126.0,482.0,3.9688,4,356900.0,282890.85127331404,74009.14872668596,74009.14872668596
-118.4,33.97,35.0,913.0,161.0,451.0,172.0,5.6169,0,411200.0,296614.8793885527,114585.12061144732,114585.12061144732
-117.08,32.73,36.0,1158.0,218.0,619.0,233.0,3.6125,4,122500.0,213005.70784360205,90505.70784360205,-90505.70784360205
-119.46,35.86,22.0,1750.0,374.0,1113.0,338.0,1.505,1,42700.0,79042.16632045242,36342.16632045242,-36342.16632045242
-118.35,34.02,27.0,3358.0,1069.0,2415.0,956.0,1.4589,0,87500.0,182236.75082200122,94736.75082200122,-94736.75082200122
-121.36,38.61,35.0,2355.0,365.0,993.0,354.0,5.0492,1,144100.0,202034.04816234054,57934.048162340536,-57934.048162340536
-118.22,33.98,32.0,2643.0,737.0,2784.0,711.0,2.5352,0,184400.0,146598.07310352233,37801.92689647767,37801.92689647767
-119.51,34.46,28.0,3506.0,563.0,1362.0,483.0,6.091,0,500001.0,339156.9697870291,160844.03021297092,160844.03021297092
-120.93,37.65,1.0,2254.0,328.0,402.0,112.0,4.25,1,189200.0,159630.16567121574,29569.834328784258,29569.834328784258
-119.03,36.06,36.0,1925.0,443.0,1405.0,422.0,2.162,1,51900.0,95500.944758617,43600.944758617,-43600.944758617
-122.32,37.55,50.0,2501.0,433.0,1050.0,410.0,4.6406,4,500001.0,295582.94170668384,204418.05829331616,204418.05829331616
-119.34,36.62,26.0,1922.0,339.0,1148.0,332.0,2.6058,1,92200.0,82112.28429453094,10087.715705469062,10087.715705469062
-121.07,39.23,39.0,2099.0,433.0,929.0,423.0,1.9886,1,113800.0,66092.14263945233,47707.85736054767,47707.85736054767
-122.07,37.41,26.0,1184.0,225.0,815.0,218.0,5.7657,3,322300.0,292511.6180089882,29788.38199101179,29788.38199101179
